2011_UID,2016_UID,Latitude,Longitude,2016_Latitude,2016_Longitude,Latitude difference,Longitude difference,2011_WetlandType,2016_WetlandType,2011_NSPP,2016_NSPP,NSPP_DIFF,2011_ShannonDiv,2016_ShannonDiv,Shannon_Diff,2011_XN_ALIENSPP,2016_XN_ALIENSPP,XN_ALIENSPP_DIFF,2011_XRCOV_ALIENSPP,2016_XRCOV_ALIENSPP,XRCOV_ALIENSPP_DIFF,2011_XN_NATSPP,2016_XN_NATSPP,XN_NATSPP_DIFF,2011_XRCOV_NATSPP,2016_XRCOV_NATSPP,XRCOV_NATSPP_DIFF,2011_PCTN_HERB,2016_PCTN_HERB,PCTN_HERB_DIFF,16_SLA_prevalence,16_AnTol_prevalence,16_CN_prevalence,2011 SLA_Mean,2016 SLA_Mean,SLA_Change,2011 SLA_Variance,2016 SLA Variance,SLA_Variance_Change,2011 Anaerobic Tolerance_ Mean,2016 Anaerobic Tolerance_ Mean,AnaerobicTol_Change,2011 Anaerobic Tolerance_ Variance,2016 Anaerobic Tolerance_ Variance,AnaerobicTol_Variance_Change,2011 CN_Ratio_ Mean,2016 CN_Ratio Mean,CN_Ratio_Change,2011 CN_Variance,2016 CN Ratio Variance,CN_Ratio_Variance_Change
4404,200441,41.70956,-71.30459,41.70956,-71.30459,0,0,E2EM,E2EM,8,8,0,1.5299,1.521269112,-0.008630888,0.2,0.6,0.4,11.53,21.09211727,9.562117268,5.4,3.8,-1.6,88.47,78.90788273,-9.562117268,87.5,62.5,-25,0.257704056,0.943566509,0.943566509,1.672346925,2.10595118,0.433604255,1.672346925,13.31755422,-11.6452073,0.682116581,0.912657318,-0.230540737,2.1096,2.071866259,0.037733741,1.154865648,0.801058358,0.35380729,1.685110735,1.675488188,0.009622547
4405,200270,41.62203357,-71.77755563,41.62167,-71.77711,-0.00036357,0.00044563,PFO,PSS,65,39,-26,2.3337,2.613441853,0.279741853,0.6,0.6,0,0.05,0.066081829,0.016081829,23.6,20,-3.6,99.95,97.56691238,-2.383087616,53.85,48.71794872,-5.132051282,0.604516575,0.840071742,0.653667988,0.562241802,0.925339456,0.363097654,0.562241802,13.76271095,-13.20046915,0.086710256,0.119652677,-0.032942421,0.286433768,0.328666858,-0.04223309,0.341342367,0.121124285,0.220218082,1.121132548,0.383845144,0.737287404
4407,206520,41.44645,-80.45386,41.44638,-80.45431,-7E-05,-0.00045,PFO,PFO,58,66,8,2.7554,2.615767729,-0.139632271,1.4,2.4,1,2.13,4.777040012,2.647040012,17.8,28.2,10.4,96.11,90.78872197,-5.321278028,44.83,51.51515152,6.685151515,0.831006153,0.757861621,0.752279056,1.080952667,0.960308173,-0.120644494,1.080952667,18.77703989,-17.69608722,0.0806958,0.071404539,0.009291261,0.387294077,0.175695078,0.211598999,0.388708646,0.099844553,0.288864093,1.203076391,0.350311571,0.85276482
4410,202390,41.79001,-85.69172,41.790055,-85.69158,4.5E-05,0.00014,PFO,PFO,61,79,18,2.6783,2.99900009,0.32070009,1,1.8,0.8,3.29,4.643646628,1.353646628,25.4,31.4,6,95.97,95.31403619,-0.655963809,45.9,60.75949367,14.85949367,0.653782998,0.701377834,0.772306578,0.958025669,1.115527867,0.157502198,0.958025669,30.37735707,-29.4193314,0.074912687,0.073343352,0.001569335,0.465959309,0.203010159,0.26294915,0.33703497,0.094549046,0.242485924,1.060403383,0.329024564,0.731378819
4444,200160,28.84890976,-95.47948705,28.84891,-95.479487,2.4E-07,5E-08,E2EM,E2EM,6,7,1,0.9885,1.20868788,0.22018788,0,0,0,0,0,0,4,5.2,1.2,100,100,0,66.67,42.85714286,-23.81285714,0,0.971650862,0.971650862,1.459351319,,-1.459351319,1.459351319,,1.459351319,0.853770769,0.742043939,0.11172683,1.695992402,1.646006089,0.049986313,0.753179094,0.575938965,0.177240129,1.078618648,1.055660847,0.022957801
4445,200160,28.84890976,-95.47948705,28.84891,-95.479487,2.4E-07,5E-08,E2EM,E2EM,6,7,1,1.0835,1.20868788,0.12518788,0,0,0,0,0,0,4,5.2,1.2,100,100,0,66.67,42.85714286,-23.81285714,0,0.971650862,0.971650862,1.717159261,,-1.717159261,1.717159261,,1.717159261,0.878726278,0.742043939,0.136682339,1.784840057,1.646006089,0.138833968,0.795828699,0.575938965,0.219889733,1.186910731,1.055660847,0.131249884
4462,203780,33.873433,-109.2436,33.87343,-109.2436,-3E-06,0,PEM,PEM,43,30,-13,2.8912,1.977659601,-0.913540399,1,2,1,1.63,3.816708026,2.186708026,17,10,-7,65.36,85.67892536,20.31892536,86.05,70,-16.05,0.390912487,0.347704794,0.793227924,0.859161169,0.317421725,-0.541739444,0.859161169,8.072478042,-7.213316873,0.031534152,0.091654114,-0.060119962,0.348204087,0.165344668,0.182859419,0.33054543,0.158683298,0.171862132,0.744157438,0.397535702,0.346621736
4463,204160,33.87684,-109.24824,33.87685,-109.24823,1E-05,1E-05,PEM,PEM,24,40,16,2.416,1.876312658,-0.539687342,0.6,3.4,2.8,1.87,51.9795273,50.1095273,11.6,13.2,1.6,90.63,45.70724081,-44.92275919,91.67,77.5,-14.17,0.607089903,0.348615449,0.851453243,1.10334936,1.268416835,0.165067475,1.10334936,22.57131046,-21.4679611,0.15465097,0.105862675,0.048788295,0.992531943,0.276174328,0.716357615,0.48773255,0.119714912,0.368017638,0.925082563,0.252948134,0.67213443
4475,204096,40.80414415,-72.70037024,40.80416,-72.70017,1.585E-05,0.00020024,E2EM,E2EM,6,20,14,0.732,1.062563824,0.330563824,1,1.2,0.2,27.56,38.91107761,11.35107761,3.4,5.6,2.2,72.44,60.72594598,-11.71405402,83.33,30,-53.33,0.398797229,0.985484415,0.985665903,2.569683464,3.111168013,0.541484549,2.569683464,6.063603664,-3.4939202,0.945583168,0.953931778,-0.00834861,2.224074074,1.782070168,0.442003906,1.066497192,0.785648437,0.280848755,1.500011346,1.313188193,0.186823153
4476,204552,33.86268,-109.2385,33.86267,-109.23856,-1E-05,-6E-05,PEM,PEM,45,47,2,2.4731,2.637059313,0.163959313,1.8,1.8,0,2.56,21.64493361,19.08493361,12.6,11,-1.6,70.02,73.70710946,3.687109463,82.22,70.21276596,-12.00723404,0.541928022,0.41208091,0.538595,0.899202815,3.778774435,2.879571619,0.899202815,15.24249658,-14.34329377,0.083022387,0.263170526,-0.180148139,1.155591263,0.646065062,0.509526201,0.521975259,0.153958988,0.36801627,1.150420464,0.303026175,0.847394289
4477,204552,33.86268,-109.23855,33.86267,-109.23856,-1E-05,-1E-05,PEM,PEM,45,47,2,2.2907,2.637059313,0.346359313,1.6,1.8,0.2,3.23,21.64493361,18.41493361,15.2,11,-4.2,55.3,73.70710946,18.40710946,91.11,70.21276596,-20.89723404,0.541928022,0.41208091,0.538595,1.058999566,3.778774435,2.719774869,1.058999566,15.24249658,-14.18349702,0.064472518,0.263170526,-0.198698008,0.955633665,0.646065062,0.309568603,0.401853702,0.153958988,0.247894714,1.040375508,0.303026175,0.737349333
4478,203947,33.87471,-109.24541,33.87471,-109.24545,0,-4E-05,PEM,PEM,30,48,18,2.1582,2.68849162,0.53029162,1.2,2,0.8,1.22,5.216017863,3.996017863,14.2,17.2,3,92.26,83.34306485,-8.916935152,76.67,75,-1.67,0.268205312,0.48465378,0.52939481,1.291677106,0.483728145,-0.80794896,1.291677106,10.13291115,-8.841234043,0.118715158,0.104366867,0.014348291,1.262054422,0.321876537,0.940177884,0.436654785,0.087450722,0.349204063,0.866284555,0.203014319,0.663270235
4479,203947,33.87472,-109.24542,33.87471,-109.24545,-1E-05,-3E-05,PEM,PEM,29,48,19,2.1341,2.68849162,0.55439162,1,2,1,1.14,5.216017863,4.076017863,12.2,17.2,5,95.19,83.34306485,-11.84693515,86.21,75,-11.21,0.268205312,0.48465378,0.52939481,0.827044312,0.483728145,-0.343316167,0.827044312,10.13291115,-9.305866836,0.092062462,0.104366867,-0.012304405,1.390712039,0.321876537,1.068835502,0.518610717,0.087450722,0.431159995,0.859586275,0.203014319,0.656571956
4485,202803,46.23844376,-92.13215353,46.238444,-92.132154,2.4E-07,-4.7E-07,PEM,PSS,21,38,17,1.9121,1.846449526,-0.065650474,0,0.4,0.4,0,0.153475589,0.153475589,10.4,21,10.6,100,99.84652441,-0.153475589,76.19,76.31578947,0.125789474,0.164700926,0.678643788,0.51259116,1.069170932,0.188918248,-0.880252683,1.069170932,3.475708246,-2.406537314,0.297174637,0.148145167,0.14902947,1.39796949,0.476609784,0.921359706,1.002262802,0.117948838,0.884313964,2.033684258,0.329139398,1.70454486
4487,202197,44.56441,-90.8042,44.56441,-90.80413,0,7E-05,PFO,PFO,21,27,6,1.8094,2.004114462,0.194714462,0,0,0,0,0,0,11.8,16,4.2,100,99.31017553,-0.689824475,23.81,40.74074074,16.93074074,0.556791305,0.765401939,0.357599343,1.292915799,0.996786086,-0.296129713,1.292915799,29.85947128,-28.56655548,0.278449447,0.154946998,0.12350245,0.890278359,0.436267877,0.454010482,0.613250773,0.121770542,0.491480231,1.717462637,0.342220191,1.375242446
4490,205714,46.59468,-92.21258,46.59474,-92.21325,6E-05,-0.00067,PFO,PSS,45,72,27,2.3039,2.358535522,0.054635522,0,0.4,0.4,0,0.023215322,0.023215322,24.2,37,12.8,97.45,99.81611806,2.36611806,64.44,65.27777778,0.837777778,0.734148464,0.744541841,0.598640472,0.688433538,1.006570533,0.318136995,0.688433538,21.05131352,-20.36287998,0.108082552,0.081679924,0.026402628,0.944621394,0.284714971,0.659906422,0.48566932,0.070034634,0.415634686,1.352225143,0.227892189,1.124332954
4493,204102,46.10958388,-89.62171128,46.109584,-89.621711,1.2E-07,2.8E-07,PFO,PSS,17,19,2,2.067,1.985392066,-0.081607934,0.2,0,-0.2,0.28,0,-0.28,14,15.6,1.6,99.72,99.9268435,0.206843499,17.65,26.31578947,8.665789474,0.902595511,0.792568428,0.789002205,1.008516971,0.838975614,-0.169541357,1.008516971,50.36805284,-49.35953587,0.113938279,0.12112892,-0.007190642,0.458257081,0.238057495,0.220199586,0.502708844,0.179251934,0.32345691,1.261388575,0.526081743,0.735306833
4494,204102,46.10958388,-89.62171128,46.109584,-89.621711,1.2E-07,2.8E-07,PFO,PSS,18,19,1,1.7357,1.985392066,0.249692066,0,0,0,0,0,0,15,15.6,0.6,100,99.9268435,-0.073156501,22.22,26.31578947,4.095789474,0.902595511,0.792568428,0.789002205,0.768204233,0.838975614,0.070771381,0.768204233,50.36805284,-49.59984861,0.117372312,0.12112892,-0.003756608,0.427942303,0.238057495,0.189884808,0.516376038,0.179251934,0.337124103,1.288662838,0.526081743,0.762581095
4495,202802,46.43468222,-92.1010711,46.434682,-92.101071,-2.2E-07,1E-07,PFO,PFO,52,65,13,2.4284,2.119265776,-0.309134224,0,0.2,0.2,0,0.013089005,0.013089005,25.4,36,10.6,98.96,99.98691099,1.026910995,69.23,69.23076923,0.000769231,0.73267048,0.917115285,0.875050992,0.745753699,0.772739128,0.026985429,0.745753699,13.62233239,-12.87657869,0.113558967,0.092644696,0.020914271,0.683709251,0.309424579,0.374284672,0.31730502,0.094529049,0.222775972,0.997446463,0.32295679,0.674489673
4496,202802,46.43468222,-92.1010711,46.434682,-92.101071,-2.2E-07,1E-07,PFO,PFO,53,65,12,2.2535,2.119265776,-0.134234224,0,0.2,0.2,0,0.013089005,0.013089005,25.2,36,10.8,99.59,99.98691099,0.396910995,64.15,69.23076923,5.080769231,0.73267048,0.917115285,0.875050992,0.667110403,0.772739128,0.105628725,0.667110403,13.62233239,-12.95522199,0.120122976,0.092644696,0.027478279,0.762269948,0.309424579,0.452845369,0.33061181,0.094529049,0.236082761,1.052370596,0.32295679,0.729413807
4501,208790,43.05272,-70.76528,43.05279,-70.76499,7E-05,0.00029,E2EM,E2EM,11,12,1,1.5899,0.686495268,-0.903404732,0,0.8,0.8,0,0.07981802,0.07981802,8.6,8.2,-0.4,100,99.84036396,-0.15963604,100,75,-25,0.030196824,0.966308807,0.966308807,1.21285544,0.094051828,-1.118803612,1.21285544,1.256776305,-0.043920866,0.295626814,0.399775268,-0.104148454,2.274302565,1.282442531,0.991860034,0.955089985,0.384069602,0.571020383,1.690493873,1.194921054,0.495572819
4546,206520,41.44652,-80.45388,41.44638,-80.45431,-0.00014,-0.00043,PFO,PFO,67,66,-1,2.6504,2.615767729,-0.034632271,2,2.4,0.4,0.65,4.777040012,4.127040012,30.6,28.2,-2.4,98.59,90.78872197,-7.801278028,58.21,51.51515152,-6.694848485,0.831006153,0.757861621,0.752279056,0.525745087,0.960308173,0.434563086,0.525745087,18.77703989,-18.2512948,0.060842505,0.071404539,-0.010562034,0.289501562,0.175695078,0.113806483,0.271789329,0.099844553,0.171944776,0.865332568,0.350311571,0.515020997
4549,200790,41.85756,-71.56532,41.85744,-71.56542,-0.00012,-0.0001,PEM,PEM,19,23,4,0.8639,1.941376507,1.077476507,0,0.2,0.2,0,4.008016032,4.008016032,9.8,7.2,-2.6,100,84.11645802,-15.88354198,94.74,78.26086957,-16.47913043,0.230955422,0.218415591,0.136069863,2.822611228,1.059724594,-1.762886633,2.822611228,44.82777459,-42.00516336,0.021365708,0.263683501,-0.242317793,1.325071701,0.318736144,1.006335557,1.397032829,0.235853025,1.161179804,1.281833862,0.19196683,1.089867032
4550,200270,41.62203357,-71.77755563,41.62167,-71.77711,-0.00036357,0.00044563,PFO,PSS,59,39,-20,2.1125,2.613441853,0.500941853,0.2,0.6,0.4,0.18,0.066081829,-0.113918171,22,20,-2,99.82,97.56691238,-2.253087616,45.76,48.71794872,2.957948718,0.604516575,0.840071742,0.653667988,0.541870608,0.925339456,0.383468848,0.541870608,13.76271095,-13.22084034,0.093720761,0.119652677,-0.025931916,0.315516849,0.328666858,-0.013150009,0.354458997,0.121124285,0.233334712,1.1644321,0.383845144,0.780586955
4551,200441,41.7095,-71.30455,41.70956,-71.30459,6E-05,-4E-05,E2EM,E2EM,8,8,0,1.4583,1.521269112,0.062969112,0.2,0.6,0.4,12.69,21.09211727,8.402117268,5.4,3.8,-1.6,87.31,78.90788273,-8.402117268,87.5,62.5,-25,0.257704056,0.943566509,0.943566509,1.515980299,2.10595118,0.589970881,1.515980299,13.31755422,-11.80157392,0.701672824,0.912657318,-0.210984494,2.298148148,2.071866259,0.226281889,1.014044422,0.801058358,0.212986063,1.903642548,1.675488188,0.22815436
4552,202646,41.708695,-86.693937,41.708695,-86.693937,0,0,PSS,PSS,81,78,-3,2.9795,2.824669889,-0.154830111,2.6,4.4,1.8,5.87,15.77869258,9.908692584,32.8,31.2,-1.6,83.59,83.96246255,0.372462547,53.09,58.97435897,5.884358974,0.786917874,0.809825048,0.619904927,0.613576327,1.019527319,0.405950992,0.613576327,30.67687151,-30.06329518,0.063785658,0.071651223,-0.007865565,0.363994629,0.192354479,0.17164015,0.212680681,0.076959769,0.135720912,0.690988976,0.237692342,0.453296634
4682,204071,42.416163,-90.411155,42.416163,-90.411155,0,0,PEM,PEM,78,61,-17,2.4973,2.575972148,0.078672148,6,9,3,22.54,19.18402545,-3.355974545,31.4,25.4,-6,77.19,80.79179892,3.601798921,76.92,78.68852459,1.76852459,0.570850223,0.211264138,0.214082212,0.613032086,0.806739805,0.193707719,0.613032086,21.76664766,-21.15361557,0.015304615,0.043155987,-0.027851371,0.318444749,0.087530246,0.230914503,0.215084792,0.038287131,0.176797661,0.532912692,0.059234119,0.473678573
4683,202742,41.64205,-73.03207,41.641906,-73.031391,-0.000144,0.000679,PEM,PEM,59,26,-33,2.4304,2.483115881,0.052715881,1.2,1,-0.2,0.08,26.2803577,26.2003577,21.8,9.2,-12.6,91.92,73.7196423,-18.2003577,64.41,73.07692308,8.666923077,0.668773304,0.980172414,0.511201926,0.705955747,2.880032432,2.174076685,0.705955747,42.05975061,-41.35379487,0.123229057,0.433296668,-0.310067611,0.432898003,1.204845497,-0.771947494,0.352441707,0.245822038,0.10661967,1.093921264,0.501482367,0.592438897
4689,200950,41.26231,-72.72837,41.262353,-72.728538,4.3E-05,-0.000168,E2EM,E2EM,4,3,-1,0.2176,0.128708091,-0.088891909,0,0,0,0,0,0,2,1.6,-0.4,100,100,0,100,#N/A,#N/A,0,1,1,6.131968868,,-6.131968868,6.131968868,,6.131968868,2.533061779,2.8,-0.266938221,1.274074074,1.2,0.074074074,2.00952381,2.115958904,-0.106435095,0.750831444,0.713809028,0.037022415
4691,202840,41.26666966,-72.50269329,41.26667,-72.50269,3.4E-07,3.29E-06,E2EM,E2EM,3,1,-2,0.0444,0,-0.0444,0,0,0,0,0,0,2.4,1,-1.4,100,100,0,100,#N/A,#N/A,0,1,1,7.458289032,,-7.458289032,7.458289032,,7.458289032,1.732795644,4,-2.267204356,2,0,2,1.503318416,3,-1.496681584,1.133232107,0,1.133232107
4692,202741,41.63713648,-73.03024,41.63714,-73.03024,3.52E-06,0,PSS,PFO,60,65,5,1.9649,3.04278487,1.07788487,0.8,0.2,-0.6,0.2,0.100250627,-0.099749373,24,23.8,-0.2,99.78,99.8515566,0.071556602,58.33,49.23076923,-9.099230769,0.741530434,0.788220802,0.612230872,0.650718816,1.068355661,0.417636845,0.650718816,27.11672421,-26.4660054,0.105330648,0.107349036,-0.002018388,0.464816131,0.286110013,0.178706117,0.304448078,0.116534576,0.187913501,1.000546616,0.376172118,0.624374498
4693,202741,41.63713648,-73.03024,41.63714,-73.03024,3.52E-06,0,PSS,PFO,67,65,-2,1.8208,3.04278487,1.22198487,0.4,0.2,-0.2,0.03,0.100250627,0.070250627,25.2,23.8,-1.4,99.95,99.8515566,-0.098443398,59.7,49.23076923,-10.46923077,0.741530434,0.788220802,0.612230872,0.749567777,1.068355661,0.318787884,0.749567777,27.11672421,-26.36715643,0.097917752,0.107349036,-0.009431284,0.449886492,0.286110013,0.163776479,0.290691804,0.116534576,0.174157227,0.97907998,0.376172118,0.602907862
4697,206711,44.39763,-115.61989,44.39773,-115.62047,0.0001,-0.00058,PSS,PSS,50,52,2,2.0279,2.888256115,0.860356115,1.4,2,0.6,3.88,7.122778998,3.242778998,19.6,20,0.4,94.81,90.86149665,-3.948503351,78,76.92307692,-1.076923077,0.687830215,0.709317199,0.664071739,0.273953453,2.493512741,2.219559288,0.273953453,62.40083795,-62.1268845,0.106463571,0.135737239,-0.029273668,0.523516874,0.355192101,0.168324773,0.293563664,0.132401133,0.161162531,0.876591606,0.353653707,0.5229379
4701,206533,44.73892627,-115.4579714,44.73896,-115.45799,3.373E-05,-1.86E-05,PFO,PFO,61,56,-5,2.8521,2.827298497,-0.024801503,0.6,1.6,1,0.09,9.936231282,9.846231282,31.8,28.2,-3.6,96.04,89.46524511,-6.574754886,81.97,80.35714286,-1.612857143,0.459000102,0.266921905,0.284544495,0.916182953,0.801113598,-0.115069356,0.916182953,13.97487189,-13.05868894,0.034022607,0.054415774,-0.020393167,0.520607499,0.122430904,0.398176594,0.218002913,0.055704,0.162298913,0.603476541,0.127081916,0.476394625
4704,206711,44.39763,-115.61983,44.39773,-115.62047,0.0001,-0.00064,PSS,PSS,56,52,-4,1.8181,2.888256115,1.070156115,1.2,2,0.8,0.57,7.122778998,6.552778998,21.8,20,-1.8,97.6,90.86149665,-6.738503351,80.36,76.92307692,-3.436923077,0.687830215,0.709317199,0.664071739,0.198050558,2.493512741,2.295462183,0.198050558,62.40083795,-62.2027874,0.095693157,0.135737239,-0.040044082,0.407862494,0.355192101,0.052670393,0.258886909,0.132401133,0.126485776,0.830670502,0.353653707,0.477016796
4715,208360,48.95099,-116.19479,48.95095,-116.1948,-4E-05,-1E-05,PSS,PSS,57,46,-11,2.5002,2.834063656,0.333863656,1.4,1.8,0.4,0.97,9.377685572,8.407685572,20,23,3,95.11,86.94986644,-8.160133565,68.42,63.04347826,-5.376521739,0.635096061,0.61756766,0.627599011,0.540576481,0.757840007,0.217263525,0.540576481,18.70177131,-18.16119483,0.130313768,0.104158991,0.026154777,0.833173556,0.332288832,0.500884724,0.373538673,0.103415559,0.270123114,1.15954161,0.322750936,0.836790674
4719,200871,40.983662,-87.510193,40.983662,-87.510193,0,0,PFO,PFO,39,40,1,1.9182,1.920262762,0.002062762,0.2,1.4,1.2,0.02,0.13124469,0.11124469,22.2,14.8,-7.4,99.98,95.72803062,-4.251969378,56.41,65,8.59,0.673667144,0.940926931,0.808331009,0.51893549,1.352926432,0.833990942,0.51893549,20.30659014,-19.78765465,0.15969288,0.228466177,-0.068773297,0.631766522,0.699711107,-0.067944585,0.299542828,0.186751645,0.112791183,0.870343425,0.527615897,0.342727529
4722,202645,41.690073,-86.717439,41.690073,-86.717439,0,0,PEM,PSS,52,62,10,2.524,2.772508157,0.248508157,2.4,3,0.6,1.88,14.05960701,12.17960701,23.8,27.2,3.4,98.12,85.94039299,-12.17960701,63.46,62.90322581,-0.556774194,0.458475612,0.604394118,0.222629723,0.812995904,1.031915284,0.21891938,0.812995904,33.94609895,-33.13310305,0.093254041,0.084607856,0.008646185,0.657410023,0.240566057,0.416843966,0.406592031,0.059007549,0.347584482,1.062587541,0.142369862,0.920217678
4723,202645,41.690073,-86.717439,41.690073,-86.717439,0,0,PEM,PSS,49,62,13,2.4861,2.772508157,0.286408157,2,3,1,2.47,14.05960701,11.58960701,23.4,27.2,3.8,97.53,85.94039299,-11.58960701,61.22,62.90322581,1.683225806,0.458475612,0.604394118,0.222629723,0.77632,1.031915284,0.255595284,0.77632,33.94609895,-33.16977895,0.049564494,0.084607856,-0.035043362,0.661648641,0.240566057,0.421082584,0.686340452,0.059007549,0.627332903,1.707281943,0.142369862,1.56491208
4724,204071,42.416163,-90.411155,42.416163,-90.411155,0,0,PEM,PEM,65,61,-4,2.4681,2.575972148,0.107872148,4.8,9,4.2,20.64,19.18402545,-1.455974545,28.2,25.4,-2.8,78.69,80.79179892,2.101798921,73.85,78.68852459,4.83852459,0.570850223,0.211264138,0.214082212,0.709399663,0.806739805,0.097340142,0.709399663,21.76664766,-21.057248,0.02197686,0.043155987,-0.021179127,0.487077718,0.087530246,0.399547472,0.279375411,0.038287131,0.24108828,0.744098879,0.059234119,0.68486476
4744,200953,36.52377,-99.78737,36.52391,-99.78728,0.00014,9E-05,PEM,PEM,18,27,9,2.1615,1.633437811,-0.528062189,2,2.4,0.4,8.82,2.777968092,-6.042031908,7.4,9.6,2.2,88.92,96.45958086,7.539580857,77.78,81.48148148,3.701481481,0.10797368,0.156174934,0.152065221,1.821984492,0.44754689,-1.374437602,1.821984492,8.755112102,-6.933127609,0.073537861,0.107506614,-0.033968753,1.472070054,0.188286819,1.283783235,0.914957715,0.100063829,0.814893886,1.321884114,0.144842235,1.177041879
4745,200273,36.78817,-97.78242,36.78817,-97.78261,0,-0.00019,PEM,PEM,26,24,-2,2.3775,2.077106802,-0.300393198,2,1.6,-0.4,11.07,7.324035209,-3.745964791,7.8,9.2,1.4,61.48,92.66088183,31.18088183,88.46,79.16666667,-9.293333333,0.510359589,0.423820674,0.423652525,2.007251852,0.81236253,-1.194889323,2.007251852,12.93621258,-10.92896073,0.33806842,0.185924006,0.152144414,0.992785366,0.436244793,0.556540574,1.091718984,0.179732507,0.911986477,0.930672827,0.397554637,0.533118189
4750,202005,36.94177,-96.18705,36.94215,-96.18712,0.00038,-7E-05,PEM,PEM,36,5,-31,2.3109,0.64721301,-1.66368699,2.8,0,-2.8,8.96,0,-8.96,13.2,3,-10.2,89.41,100,10.59,80.56,#N/A,#N/A,0.808224135,0.960424529,0.158641617,1.594962652,17.5985627,16.00360005,1.594962652,41.3959083,-39.80094564,0.0540077,1.351994806,-1.297987106,1.032532874,2.28071827,-1.248185396,0.775089811,0.445245831,0.32984398,1.201436828,0.386346846,0.815089982
4751,201161,36.91209,-99.98376,36.91212,-99.98377,3E-05,-1E-05,PEM,PEM,11,20,9,1.8581,1.379402854,-0.478697146,1.6,2.2,0.6,29.55,53.24559491,23.69559491,2.8,6.2,3.4,66.54,40.54916389,-25.99083611,90.91,75,-15.91,0.620007068,0.428584758,0.957472115,10.13746759,3.441086874,-6.69638072,10.13746759,61.36117247,-51.22370488,0.36047619,0.215031051,0.145445139,0.45,0.394593626,0.055406374,3.033333333,0.304051992,2.729281341,0.529166667,0.636888717,-0.107722051
4752,201161,36.91209,-99.98376,36.91212,-99.98377,3E-05,-1E-05,PEM,PEM,8,20,12,1.1853,1.379402854,0.194102854,1.2,2.2,1,60.56,53.24559491,-7.314405088,2.2,6.2,4,36.19,40.54916389,4.359163891,62.5,75,12.5,0.620007068,0.428584758,0.957472115,6.791369983,3.441086874,-3.350283109,6.791369983,61.36117247,-54.56980249,0.393914866,0.215031051,0.178883815,1.169978285,0.394593626,0.775384659,1.254399767,0.304051992,0.950347775,0.501147793,0.636888717,-0.135740924
4761,203233,42.435454,-88.030421,42.435454,-88.030421,0,0,PEM,PEM,31,24,-7,1.967,1.03012476,-0.93687524,3,3.4,0.4,30.91,96.37892837,65.46892837,12.6,7.4,-5.2,26.27,3.468772258,-22.80122774,80.65,75,-5.65,0.969037246,0.89266644,0.884469973,1.133915837,3.719824725,2.585908888,1.133915837,72.75644258,-71.62252674,0.17955477,0.401804038,-0.222249269,1.210247809,1.203692706,0.006555103,0.563115415,0.303510212,0.259605203,1.127005898,0.678071608,0.44893429
4762,200447,40.85989569,-97.39512119,40.859896,-97.395121,3.1E-07,1.9E-07,PEM,PEM,23,18,-5,2.0747,1.536438973,-0.538261027,1,1,0,0.63,22.08660982,21.45660982,12.2,7,-5.2,69.21,77.81301824,8.603018237,100,88.88888889,-11.11111111,0.797136677,0.890439903,0.354506651,1.302818338,4.160092398,2.85727406,1.302818338,60.41887405,-59.11605572,0.166141755,0.532559165,-0.36641741,1.408914928,1.430677478,-0.02176255,0.573143236,0.272020151,0.301123085,1.379220477,0.487194662,0.892025815
4766,207494,41.45712216,-102.542029,41.457142,-102.542013,1.984E-05,1.6E-05,PSS,PEM,17,37,20,1.4738,1.398947661,-0.074852339,1.6,4.4,2.8,13.13,44.45801176,31.32801176,6,10.2,4.2,70.01,55.23951693,-14.77048307,88.24,75.67567568,-12.56432432,0.484511864,0.911377853,0.435996838,1.045602871,1.385096617,0.339493746,1.045602871,22.47116113,-21.42555826,0.509516214,0.235668353,0.273847861,1.839000748,0.699190026,1.139810721,1.006318244,0.140314494,0.866003751,1.31464034,0.307746652,1.006893688
4787,202732,46.16897,-102.4651,46.1689,-102.46507,-7E-05,3E-05,PEM,PEM,33,27,-6,1.5999,1.694282776,0.094382776,1.8,1.8,0,0.5,1.085616021,0.585616021,11.8,9.8,-2,99.5,98.58325468,-0.916745321,93.94,85.18518519,-8.754814815,0.189712788,0.785823705,0.785650295,1.146724451,0.423758854,-0.722965597,1.146724451,7.022682474,-5.875958023,0.229735768,0.285597229,-0.055861461,1.809600211,0.91793033,0.891669881,0.823751033,0.280933986,0.542817047,1.933019601,0.890556824,1.042462778
4792,200690,41.218961,-86.382569,41.218961,-86.382569,0,0,PEM,PEM,31,46,15,1.3226,1.295517209,-0.027082791,1.4,3.2,1.8,2.5,80.41602389,77.91602389,6.8,10.8,4,29.77,19.58397611,-10.18602389,58.06,56.52173913,-1.53826087,0.858051011,0.913798347,0.860813908,2.539125508,3.234768866,0.695643358,2.539125508,46.6376523,-44.09852679,0.427995684,0.37953467,0.048461014,1.784194305,1.167075264,0.617119041,1.00474764,0.271727538,0.733020102,1.106460382,0.630449705,0.476010677
